"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"2985464811078603","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","亲，麻烦挑件质量好的宝贝，早日发货，谢啦！","交易关闭",""
"2991221886900663","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","12号再发货","交易关闭",""
"2481505964388125","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","买家已付款，等待卖家发货",""
"2481361797088738","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2482313172479142","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","买家已付款，等待卖家发货",""
"2482311375178842","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2986855227233005","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2482647380096427","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2992895491039674","Budweiser/百威啤酒经典醇正355ml*24瓶 铝罐装婚宴礼节喜酒","396.00","1","","","","","卖家已发货，等待买家确认",""
"2482632583092829","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2482286774615033","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2991156883861982","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2991157681435682","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2481467367542829","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","8","","","","","卖家已发货，等待买家确认",""
"2993366712532870","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2481332595034731","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2993862503075493","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2984915203159619","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2481450968466133","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2481450968466133","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2482597789052829","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","8","","","","","卖家已发货，等待买家确认",""
"2991073689424156","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2481433160576841","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2992776891437272","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2985362212917213","Budweiser/百威啤酒明星定制铝罐355mlx6瓶 罐装限量收藏","139.00","1","","","","","交易关闭",""
"2992735498725362","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2992735498725362","Budweiser/百威啤酒经典醇正355ml*24瓶 铝罐装婚宴礼节喜酒","396.00","1","","","","","卖家已发货，等待买家确认",""
"2991034887947773","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","交易关闭",""
"2986772222995808","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2985363010597609","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","买家已付款，等待卖家发货",""
"2985363010597609","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2992732293994189","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2986758628788321","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","交易关闭",""
"2993161916373262","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2984829200775308","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2993144713407773","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","2","","","","","交易关闭",""
"2990924286523292","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2984804404110221","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2985305210223001","【新年价】百威啤酒经典醇正355ml*6瓶 铝罐装整箱婚宴礼节喜酒","99.00","1","TC-1844957027","","","","卖家已发货，等待买家确认","TC-1844957027"
"2985305210223001","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2992602294623297","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2992603491422153","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2993095111595951","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2985272816425814","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2985272816425814","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2984775601040318","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","5","","","","","交易关闭",""
"2481313760649639","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2990860082802759","【新年价】百威啤酒经典醇正355ml*6瓶 铝罐装整箱婚宴礼节喜酒","99.00","1","TC-1844957027","","","","卖家已发货，等待买家确认","TC-1844957027"
"2984768005329609","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2993040119593799","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","2","","","","","交易关闭",""
"2992512090793772","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2482443784697726","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2992471496442381","【新年价】Budweiser/百威啤酒小麦醇正9.7度经典小瓶330ml *12瓶装婚礼","158.00","1","","","","","交易关闭",""
"2990777289564161","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","11","","","","","卖家已发货，等待买家确认",""
"2990774688771467","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2990773088273275","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2985229215256617","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2990769287046550","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2993485904632495","【新年价】百威啤酒经典醇正355ml*6瓶 铝罐装整箱婚宴礼节喜酒","99.00","1","TC-1844957027","","","","卖家已发货，等待买家确认","TC-1844957027"
"2993465908882554","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2985289030714820","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2984715404233122","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2985206617645013","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2481119195065648","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2985278632369502","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2985278632369502","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","交易关闭",""
"2985278632369502","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2481113197720428","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2992366097881150","Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装整箱婚宴礼节喜酒","198.00","1","","","","","卖家已发货，等待买家确认",""
"2992366097881150","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","卖家已发货，等待买家确认",""
"2481087796388940","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","买家已付款，等待卖家发货",""
"2993404904268563","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2993404904268563","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2992852718508188","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2984667606111315","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2993377501372686","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2993356507352090","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2482003376441331","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","4","","","","","卖家已发货，等待买家确认",""
"2481058799787034","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2992819713510767","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2481054398742038","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2986534221946207","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2990555887480669","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
